idx	speaker	path
p257_p257_053	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_053.wav
p257_p257_255	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_255.wav
p257_p257_068	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_068.wav
p257_p257_405	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_405.wav
p257_p257_122	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_122.wav
p257_p257_063	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_063.wav
p257_p257_419	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_419.wav
p257_p257_352	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_352.wav
p257_p257_371	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_371.wav
p257_p257_331	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_331.wav
p257_p257_337	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_337.wav
p257_p257_200	p257	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p257/p257_200.wav
p236_p236_077	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_077.wav
p236_p236_016	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_016.wav
p236_p236_415	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_415.wav
p236_p236_309	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_309.wav
p236_p236_356	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_356.wav
p236_p236_057	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_057.wav
p236_p236_257	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_257.wav
p236_p236_270	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_270.wav
p236_p236_362	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_362.wav
p236_p236_449	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_449.wav
p236_p236_412	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_412.wav
p236_p236_273	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_273.wav
p236_p236_354	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_354.wav
p236_p236_211	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_211.wav
p236_p236_413	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_413.wav
p236_p236_372	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_372.wav
p236_p236_186	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_186.wav
p236_p236_263	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_263.wav
p236_p236_454	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_454.wav
p236_p236_365	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_365.wav
p236_p236_034	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_034.wav
p236_p236_127	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_127.wav
p236_p236_101	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_101.wav
p236_p236_414	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_414.wav
p236_p236_145	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_145.wav
p236_p236_327	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_327.wav
p236_p236_440	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_440.wav
p236_p236_420	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_420.wav
p236_p236_100	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_100.wav
p236_p236_096	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_096.wav
p236_p236_380	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_380.wav
p236_p236_452	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_452.wav
p236_p236_296	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_296.wav
p236_p236_040	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_040.wav
p236_p236_182	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_182.wav
p236_p236_195	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_195.wav
p236_p236_170	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_170.wav
p236_p236_224	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_224.wav
p236_p236_070	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_070.wav
p236_p236_430	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_430.wav
p236_p236_208	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_208.wav
p236_p236_370	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_370.wav
p236_p236_337	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_337.wav
p236_p236_060	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_060.wav
p236_p236_111	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_111.wav
p236_p236_303	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_303.wav
p236_p236_209	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_209.wav
p236_p236_402	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_402.wav
p236_p236_288	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_288.wav
p236_p236_379	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_379.wav
p236_p236_120	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_120.wav
p236_p236_268	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_268.wav
p236_p236_377	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_377.wav
p236_p236_039	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_039.wav
p236_p236_081	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_081.wav
p236_p236_245	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_245.wav
p236_p236_103	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_103.wav
p236_p236_184	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_184.wav
p236_p236_140	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_140.wav
p236_p236_136	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_136.wav
p236_p236_168	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_168.wav
p236_p236_033	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_033.wav
p236_p236_290	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_290.wav
p236_p236_428	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_428.wav
p236_p236_339	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_339.wav
p236_p236_125	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_125.wav
p236_p236_489	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_489.wav
p236_p236_019	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_019.wav
p236_p236_210	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_210.wav
p236_p236_154	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_154.wav
p236_p236_480	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_480.wav
p236_p236_058	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_058.wav
p236_p236_174	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_174.wav
p236_p236_497	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_497.wav
p236_p236_369	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_369.wav
p236_p236_041	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_041.wav
p236_p236_093	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_093.wav
p236_p236_048	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_048.wav
p236_p236_167	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_167.wav
p236_p236_355	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_355.wav
p236_p236_025	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_025.wav
p236_p236_495	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_495.wav
p236_p236_398	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_398.wav
p236_p236_477	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_477.wav
p236_p236_416	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_416.wav
p236_p236_333	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_333.wav
p236_p236_024	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_024.wav
p236_p236_191	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_191.wav
p236_p236_441	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_441.wav
p236_p236_044	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_044.wav
p236_p236_280	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_280.wav
p236_p236_221	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_221.wav
p236_p236_037	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_037.wav
p236_p236_442	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_442.wav
p236_p236_215	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_215.wav
p236_p236_411	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_411.wav
p236_p236_368	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_368.wav
p236_p236_320	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_320.wav
p236_p236_366	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_366.wav
p236_p236_319	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_319.wav
p236_p236_367	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_367.wav
p236_p236_095	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_095.wav
p236_p236_343	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_343.wav
p236_p236_021	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_021.wav
p236_p236_156	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_156.wav
p236_p236_436	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_436.wav
p236_p236_256	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_256.wav
p236_p236_392	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_392.wav
p236_p236_447	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_447.wav
p236_p236_341	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_341.wav
p236_p236_479	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_479.wav
p236_p236_052	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_052.wav
p236_p236_289	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_289.wav
p236_p236_225	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_225.wav
p236_p236_173	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_173.wav
p236_p236_020	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_020.wav
p236_p236_460	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_460.wav
p236_p236_389	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_389.wav
p236_p236_488	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_488.wav
p236_p236_193	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_193.wav
p236_p236_233	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_233.wav
p236_p236_249	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_249.wav
p236_p236_282	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_282.wav
p236_p236_310	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_310.wav
p236_p236_002	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_002.wav
p236_p236_066	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_066.wav
p236_p236_346	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_346.wav
p236_p236_117	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_117.wav
p236_p236_267	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_267.wav
p236_p236_112	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_112.wav
p236_p236_503	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_503.wav
p236_p236_003	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_003.wav
p236_p236_178	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_178.wav
p236_p236_465	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_465.wav
p236_p236_190	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_190.wav
p236_p236_399	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_399.wav
p236_p236_383	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_383.wav
p236_p236_098	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_098.wav
p236_p236_403	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_403.wav
p236_p236_361	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_361.wav
p236_p236_219	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_219.wav
p236_p236_035	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_035.wav
p236_p236_358	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_358.wav
p236_p236_220	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_220.wav
p236_p236_352	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_352.wav
p236_p236_492	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_492.wav
p236_p236_065	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_065.wav
p236_p236_433	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_433.wav
p236_p236_212	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_212.wav
p236_p236_075	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_075.wav
p236_p236_007	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_007.wav
p236_p236_031	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_031.wav
p236_p236_013	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_013.wav
p236_p236_474	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_474.wav
p236_p236_142	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_142.wav
p236_p236_091	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_091.wav
p236_p236_164	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_164.wav
p236_p236_305	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_305.wav
p236_p236_006	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_006.wav
p236_p236_302	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_302.wav
p236_p236_453	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_453.wav
p236_p236_104	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_104.wav
p236_p236_061	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_061.wav
p236_p236_496	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_496.wav
p236_p236_312	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_312.wav
p236_p236_469	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_469.wav
p236_p236_105	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_105.wav
p236_p236_393	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_393.wav
p236_p236_080	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_080.wav
p236_p236_348	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_348.wav
p236_p236_018	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_018.wav
p236_p236_053	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_053.wav
p236_p236_155	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_155.wav
p236_p236_045	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_045.wav
p236_p236_153	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_153.wav
p236_p236_396	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_396.wav
p236_p236_217	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_217.wav
p236_p236_471	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_471.wav
p236_p236_166	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_166.wav
p236_p236_133	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_133.wav
p236_p236_146	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_146.wav
p236_p236_213	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_213.wav
p236_p236_491	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_491.wav
p236_p236_291	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_291.wav
p236_p236_484	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_484.wav
p236_p236_250	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_250.wav
p236_p236_353	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_353.wav
p236_p236_163	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_163.wav
p236_p236_194	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_194.wav
p236_p236_014	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_014.wav
p236_p236_030	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_030.wav
p236_p236_493	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_493.wav
p236_p236_363	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_363.wav
p236_p236_486	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_486.wav
p236_p236_468	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_468.wav
p236_p236_481	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_481.wav
p236_p236_318	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_318.wav
p236_p236_076	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_076.wav
p236_p236_149	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_149.wav
p236_p236_271	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_271.wav
p236_p236_038	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_038.wav
p236_p236_074	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_074.wav
p236_p236_266	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_266.wav
p236_p236_434	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_434.wav
p236_p236_438	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_438.wav
p236_p236_175	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_175.wav
p236_p236_204	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_204.wav
p236_p236_131	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_131.wav
p236_p236_455	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_455.wav
p236_p236_458	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_458.wav
p236_p236_293	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_293.wav
p236_p236_161	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_161.wav
p236_p236_130	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_130.wav
p236_p236_157	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_157.wav
p236_p236_456	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_456.wav
p236_p236_450	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_450.wav
p236_p236_336	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_336.wav
p236_p236_252	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_252.wav
p236_p236_047	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_047.wav
p236_p236_388	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_388.wav
p236_p236_029	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_029.wav
p236_p236_056	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_056.wav
p236_p236_274	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_274.wav
p236_p236_321	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_321.wav
p236_p236_023	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_023.wav
p236_p236_251	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_251.wav
p236_p236_165	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_165.wav
p236_p236_400	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_400.wav
p236_p236_461	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_461.wav
p236_p236_255	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_255.wav
p236_p236_026	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_026.wav
p236_p236_239	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_239.wav
p236_p236_114	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_114.wav
p236_p236_410	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_410.wav
p236_p236_459	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_459.wav
p236_p236_301	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_301.wav
p236_p236_223	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_223.wav
p236_p236_073	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_073.wav
p236_p236_087	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_087.wav
p236_p236_028	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_028.wav
p236_p236_299	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_299.wav
p236_p236_446	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_446.wav
p236_p236_330	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_330.wav
p236_p236_466	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_466.wav
p236_p236_152	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_152.wav
p236_p236_097	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_097.wav
p236_p236_078	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_078.wav
p236_p236_501	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_501.wav
p236_p236_443	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_443.wav
p236_p236_151	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_151.wav
p236_p236_128	p236	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p236/p236_128.wav
